id,key,value,type
669876636,water,pond,regular
669876637,natural,water,regular
669876637,water,pond,regular
669876638,natural,water,regular
669876638,water,pond,regular
669876639,highway,residential,regular
669876640,natural,water,regular
669876640,water,pond,regular
669876641,highway,residential,regular
669876642,natural,water,regular
669876642,water,pond,regular
669876643,natural,water,regular
669876643,water,pond,regular
669876644,natural,water,regular
669876644,water,pond,regular
669876645,natural,water,regular
669876645,water,pond,regular
669876646,natural,water,regular
669876646,water,pond,regular
669877426,natural,water,regular
669877426,water,pond,regular
669877427,natural,water,regular
669877427,water,pond,regular
669877428,natural,water,regular
669877428,water,pond,regular
669877429,natural,water,regular
669877429,water,pond,regular
669877430,natural,water,regular
669877430,water,pond,regular
669877431,natural,water,regular
669877431,water,pond,regular
669877432,natural,water,regular
669877432,water,pond,regular
669877433,natural,water,regular
669877433,water,pond,regular
669877434,natural,water,regular
669877434,water,pond,regular
669877435,natural,water,regular
669877435,water,pond,regular
670160333,access,private,regular
670160333,highway,service,regular
670160333,service,driveway,regular
670160334,access,private,regular
670160334,highway,service,regular
670160334,service,driveway,regular
670176867,highway,service,regular
670217838,access,private,regular
670217838,highway,service,regular
670217838,service,driveway,regular
670694857,highway,service,regular
670694858,highway,service,regular
670694859,highway,service,regular
672214557,access,private,regular
672214557,highway,service,regular
672214557,service,driveway,regular
672214558,access,private,regular
672214558,highway,service,regular
672214558,service,driveway,regular
672214559,access,private,regular
672214559,highway,service,regular
672214559,service,driveway,regular
672214560,access,private,regular
672214560,highway,service,regular
672214560,service,driveway,regular
672214561,access,private,regular
672214561,highway,service,regular
672214561,service,driveway,regular
672990694,highway,service,regular
672991419,bridge,yes,regular
672991419,highway,residential,regular
672991419,name,Neal Road,regular
672991419,cfcc,A41,tiger
672991419,county,Wilson,tiger
672991419,name_base,Neal,tiger
672991419,name_type,Rd,tiger
672991419,reviewed,no,tiger
672991420,highway,residential,regular
672991420,name,Neal Road,regular
672991420,cfcc,A41,tiger
672991420,county,Wilson,tiger
672991420,name_base,Neal,tiger
672991420,name_type,Rd,tiger
672991420,reviewed,no,tiger
672991421,intermittent,yes,regular
672991421,waterway,stream,regular
672991422,bridge,yes,regular
672991422,highway,residential,regular
672991422,name,Neal Road,regular
672991422,cfcc,A41,tiger
672991422,county,Wilson,tiger
672991422,name_base,Neal,tiger
672991422,name_type,Rd,tiger
672991422,reviewed,no,tiger
672991423,highway,residential,regular
672991423,name,Neal Road,regular
672991423,sidewalk,none,regular
672991423,surface,asphalt,regular
672991423,cfcc,A41,tiger
672991423,county,Wilson,tiger
672991423,name_base,Neal,tiger
672991423,name_type,Rd,tiger
672991423,reviewed,no,tiger
672992173,highway,service,regular
672992173,service,driveway,regular
672997567,highway,service,regular
672997567,service,driveway,regular
672997663,highway,service,regular
672997663,service,driveway,regular
672997664,highway,service,regular
672997664,service,driveway,regular
672997930,highway,service,regular
672997930,service,driveway,regular
672998391,highway,service,regular
672998391,service,driveway,regular
672998392,highway,service,regular
672998392,service,driveway,regular
672999092,highway,service,regular
672999092,service,driveway,regular
672999312,highway,service,regular
672999312,service,driveway,regular
672999313,highway,service,regular
672999313,service,driveway,regular
672999964,highway,service,regular
672999964,service,driveway,regular
672999968,highway,service,regular
672999968,service,driveway,regular
673000518,highway,service,regular
673000518,service,driveway,regular
673000642,highway,service,regular
673000642,service,driveway,regular
673000646,highway,service,regular
673000646,service,driveway,regular
673000682,highway,service,regular
673000682,service,driveway,regular
673000688,highway,service,regular
673000688,service,driveway,regular
673000724,highway,service,regular
673000724,service,driveway,regular
673000735,highway,service,regular
673000735,service,driveway,regular
673000741,highway,service,regular
673000741,service,driveway,regular
673000773,highway,service,regular
673000773,service,driveway,regular
673000786,highway,service,regular
673000786,service,driveway,regular
673000787,highway,service,regular
673000787,service,driveway,regular
673000800,highway,service,regular
673000800,service,driveway,regular
673001073,access,private,regular
673001073,highway,service,regular
673001073,service,driveway,regular
673006311,highway,service,regular
673006311,service,driveway,regular
673006415,highway,service,regular
673006415,service,driveway,regular
673006488,highway,service,regular
673006488,service,driveway,regular
673006489,highway,service,regular
673006489,service,driveway,regular
673006549,highway,service,regular
673006549,service,driveway,regular
673006564,highway,service,regular
673006564,service,driveway,regular
673006845,highway,service,regular
673006845,service,driveway,regular
673006846,highway,service,regular
673006846,service,driveway,regular
673006872,highway,service,regular
673006936,highway,service,regular
673006936,service,driveway,regular
673007009,highway,service,regular
673007009,service,driveway,regular
673007083,highway,service,regular
673007083,service,driveway,regular
673007211,highway,service,regular
673007211,service,driveway,regular
673007284,highway,service,regular
673007284,service,driveway,regular
673007311,highway,service,regular
673007311,service,driveway,regular
673007377,highway,service,regular
673007377,service,driveway,regular
673007423,highway,service,regular
673007423,service,driveway,regular
673007440,highway,service,regular
673007440,service,driveway,regular
673007448,highway,service,regular
673007448,service,driveway,regular
673007767,highway,service,regular
673007767,service,driveway,regular
673007768,highway,service,regular
673007768,service,driveway,regular
673008610,highway,service,regular
673008610,service,driveway,regular
673008611,highway,service,regular
673008611,service,driveway,regular
673008612,highway,service,regular
673008613,highway,service,regular
673008613,service,driveway,regular
673008684,highway,service,regular
673008684,service,driveway,regular
673008685,highway,service,regular
673008685,service,driveway,regular
673008686,highway,service,regular
673008686,service,driveway,regular
673008687,highway,service,regular
673008687,service,driveway,regular
673008740,highway,service,regular
673008740,service,driveway,regular
673008741,highway,service,regular
673008741,service,driveway,regular
673009195,highway,service,regular
673009195,service,driveway,regular
673009195,cfcc,A41,tiger
673009195,county,Wilson,tiger
673009195,name_base,Ligon,tiger
673009195,name_type,Rd,tiger
673009195,reviewed,no,tiger
673009195,zip_left,37090,tiger
673009195,zip_right,37090,tiger
673009196,bridge,yes,regular
673009196,highway,service,regular
673009196,service,driveway,regular
673009196,cfcc,A41,tiger
673009196,county,Wilson,tiger
673009196,name_base,Ligon,tiger
673009196,name_type,Rd,tiger
673009196,reviewed,no,tiger
673009196,zip_left,37090,tiger
673009196,zip_right,37090,tiger
673009197,highway,service,regular
673009197,service,driveway,regular
673009197,cfcc,A41,tiger
673009197,county,Wilson,tiger
673009197,name_base,Ligon,tiger
673009197,name_type,Rd,tiger
673009197,reviewed,no,tiger
673009197,zip_left,37090,tiger
673009197,zip_right,37090,tiger
673009298,highway,service,regular
673009298,service,driveway,regular
673009336,highway,service,regular
673009336,service,driveway,regular
673009429,highway,service,regular
673009429,service,driveway,regular
673009863,highway,service,regular
673009863,service,driveway,regular
673009864,highway,service,regular
673009864,service,driveway,regular
673009901,highway,service,regular
673009901,service,driveway,regular
673010023,highway,service,regular
673010023,service,driveway,regular
673010130,highway,service,regular
673010437,highway,service,regular
673010437,service,driveway,regular
673010438,highway,service,regular
673010438,service,driveway,regular
673010439,access,private,regular
673010439,highway,service,regular
673010439,service,driveway,regular
673010440,highway,service,regular
673010440,service,driveway,regular
673010441,highway,service,regular
673010441,service,driveway,regular
673010487,highway,service,regular
673010487,service,driveway,regular
673010488,highway,service,regular
673010488,service,driveway,regular
673010489,highway,service,regular
673010489,service,driveway,regular
673013768,natural,water,regular
673013768,water,pond,regular
673013861,natural,water,regular
673013861,water,pond,regular
673013919,natural,water,regular
673013919,water,pond,regular
673013939,highway,service,regular
673013939,service,driveway,regular
673013945,highway,service,regular
673013945,service,driveway,regular
673014006,highway,service,regular
673014006,service,driveway,regular
673014058,highway,service,regular
673014058,service,driveway,regular
673014091,highway,service,regular
673014091,service,driveway,regular
673014165,highway,service,regular
673014165,service,driveway,regular
673014206,highway,service,regular
673014206,service,driveway,regular
673014260,highway,service,regular
673014260,service,driveway,regular
673014296,highway,service,regular
673014296,service,driveway,regular
673014311,highway,service,regular
673014311,service,driveway,regular
673014316,highway,service,regular
673014316,service,driveway,regular
673014545,natural,water,regular
673014545,water,pond,regular
673014546,bridge,yes,regular
673014546,highway,tertiary,regular
673014546,lanes,2,regular
673014546,layer,1,regular
673014546,name,Franklin Road,regular
673014546,cfcc,A41,tiger
673014546,county,Wilson,tiger
673014546,name_base,Franklin,tiger
673014546,name_type,Rd,tiger
673014546,reviewed,no,tiger
673014546,zip_left,37090,tiger
673014546,zip_right,37090,tiger
673014547,highway,tertiary,regular
673014547,lanes,2,regular
673014547,name,Franklin Road,regular
673014547,cfcc,A41,tiger
673014547,county,Wilson,tiger
673014547,name_base,Franklin,tiger
673014547,name_type,Rd,tiger
673014547,reviewed,no,tiger
673014547,zip_left,37090,tiger
673014547,zip_right,37090,tiger
673014584,natural,water,regular
673014584,water,pond,regular
673015013,natural,water,regular
673015013,water,pond,regular
673015076,natural,water,regular
673015076,water,pond,regular
673015185,natural,water,regular
673015185,water,pond,regular
673015210,highway,service,regular
673015210,service,driveway,regular
673015265,highway,service,regular
673015265,service,driveway,regular
673015270,highway,service,regular
673015270,service,driveway,regular
673015334,natural,water,regular
673015334,water,pond,regular
673015335,highway,service,regular
673015335,service,driveway,regular
673015359,highway,service,regular
673015359,service,driveway,regular
673015360,highway,service,regular
673015360,service,driveway,regular
673015730,highway,service,regular
673015730,service,driveway,regular
673016053,highway,service,regular
673016053,service,driveway,regular
673016195,highway,service,regular
673016195,service,driveway,regular
673016275,highway,service,regular
673016275,service,driveway,regular
673016279,highway,service,regular
673016279,service,driveway,regular
673016350,natural,water,regular
673016350,water,pond,regular
673016396,natural,water,regular
673016396,water,pond,regular
673016441,natural,water,regular
673016441,water,pond,regular
673016488,highway,service,regular
673016488,service,driveway,regular
673016610,highway,service,regular
673016610,service,driveway,regular
673016641,highway,service,regular
673016641,service,driveway,regular
673016670,highway,service,regular
673016670,service,driveway,regular
673016789,highway,service,regular
673016789,service,driveway,regular
673018168,highway,service,regular
673018168,service,driveway,regular
673018349,natural,water,regular
673018349,water,pond,regular
673018744,natural,water,regular
673018744,water,pond,regular
673018964,natural,water,regular
673018964,water,pond,regular
673019351,natural,water,regular
673019351,water,pond,regular
673019427,natural,water,regular
673019427,water,pond,regular
673019608,natural,water,regular
673019608,water,pond,regular
673021038,waterway,stream,regular
673021039,bridge,yes,regular
673021039,highway,unclassified,regular
673021039,lanes,2,regular
673021039,layer,1,regular
673021039,name,Maple Hill Road,regular
673021039,cfcc,A41,tiger
673021039,county,Wilson,tiger
673021039,name_base,Maple Hill,tiger
673021039,name_type,Rd,tiger
673021039,reviewed,no,tiger
673021039,zip_left,37087,tiger
673021039,zip_right,37087,tiger
673021040,highway,unclassified,regular
673021040,lanes,2,regular
673021040,name,Maple Hill Road,regular
673021040,cfcc,A41,tiger
673021040,county,Wilson,tiger
673021040,name_base,Maple Hill,tiger
673021040,name_type,Rd,tiger
673021040,reviewed,no,tiger
673021040,zip_left,37087,tiger
673021040,zip_right,37087,tiger
673021041,HFCS,Rural Minor Collector,regular
673021041,bridge,yes,regular
673021041,highway,tertiary,regular
673021041,lanes,2,regular
673021041,layer,1,regular
673021041,name,Coles Ferry Pike,regular
673021041,cfcc,A74,tiger
673021041,county,Wilson,tiger
673021041,name_base,Coles Ferry,tiger
673021041,name_type,Pike,tiger
673021041,reviewed,no,tiger
673021041,zip_left,37087,tiger
673021041,zip_right,37087,tiger
673021042,HFCS,Rural Minor Collector,regular
673021042,highway,tertiary,regular
673021042,lanes,2,regular
673021042,name,Coles Ferry Pike,regular
673021042,cfcc,A74,tiger
673021042,county,Wilson,tiger
673021042,name_base,Coles Ferry,tiger
673021042,name_type,Pike,tiger
673021042,reviewed,no,tiger
673021042,zip_left,37087,tiger
673021042,zip_right,37087,tiger
673021043,waterway,stream,regular
673022633,natural,water,regular
673022633,water,pond,regular
673022634,bridge,yes,regular
673022634,highway,secondary,regular
673022634,lanes,2,regular
673022634,name,Hartman Drive,regular
673022634,cfcc,A41,tiger
673022634,county,Wilson,tiger
673022634,name_base,Hartman,tiger
673022634,name_type,Dr,tiger
673022634,reviewed,yes,tiger
673022635,highway,secondary,regular
673022635,lanes,2,regular
673022635,name,Hartman Drive,regular
673022635,cfcc,A41,tiger
673022635,county,Wilson,tiger
673022635,name_base,Hartman,tiger
673022635,name_type,Dr,tiger
673022635,reviewed,yes,tiger
673022769,natural,water,regular
673022769,water,pond,regular
673023279,natural,water,regular
673023279,water,pond,regular
673024890,bridge,yes,regular
673024890,highway,residential,regular
673024890,name,Belotes Ferry Road,regular
673024890,cfcc,A41,tiger
673024890,county,Wilson,tiger
673024890,name_base,Belotes Ferry,tiger
673024890,name_type,Rd,tiger
673024890,reviewed,no,tiger
673024890,zip_left,37087,tiger
673024890,zip_right,37087,tiger
673024891,highway,residential,regular
673024891,name,Belotes Ferry Road,regular
673024891,cfcc,A41,tiger
673024891,county,Wilson,tiger
673024891,name_base,Belotes Ferry,tiger
673024891,name_type,Rd,tiger
673024891,reviewed,no,tiger
673024891,zip_left,37087,tiger
673024891,zip_right,37087,tiger
673025052,natural,water,regular
673025052,water,pond,regular
673025958,aeroway,runway,regular
673025958,length,792,regular
673025958,ref,1/19,regular
673025958,surface,asphalt,regular
673025958,width,15,regular
673025959,highway,residential,regular
673025959,name,Falling Leaf Lane,regular
673026070,natural,water,regular
673026070,water,pond,regular
673026513,golf,green,regular
673026514,golf,green,regular
673026516,golf,green,regular
673028324,golf,green,regular
673028325,golf,green,regular
673028326,golf,green,regular
673028327,golf,green,regular
673028328,golf,green,regular
673028329,golf,green,regular
673028331,golf,green,regular
673028332,golf,green,regular
673028333,golf,green,regular
673028334,golf,green,regular
673028335,golf,green,regular
673028336,golf,green,regular
673028337,golf,green,regular
673028338,golf,green,regular
673028339,golf,green,regular
673031028,highway,service,regular
673031028,service,driveway,regular
673031112,highway,service,regular
673031112,service,driveway,regular
673031137,highway,service,regular
673031137,service,driveway,regular
673031264,highway,service,regular
673031264,service,driveway,regular
673031346,highway,service,regular
673031346,service,driveway,regular
673031669,highway,service,regular
673031669,service,driveway,regular
673031724,highway,service,regular
673031724,service,driveway,regular
673032155,highway,service,regular
673032155,service,driveway,regular
673032156,highway,service,regular
673032156,service,driveway,regular
673032157,highway,service,regular
673032157,service,driveway,regular
673032158,highway,service,regular
673032158,service,driveway,regular
673032159,highway,service,regular
673032159,service,driveway,regular
673032219,highway,service,regular
673032219,service,driveway,regular
673032907,highway,service,regular
673032907,service,driveway,regular
673032908,highway,service,regular
673032908,service,driveway,regular
673033245,natural,water,regular
673033245,water,pond,regular
673033401,natural,water,regular
673033401,water,pond,regular
673033402,natural,water,regular
673033402,water,pond,regular
673033434,natural,water,regular
673033434,water,pond,regular
673033507,natural,water,regular
673033507,water,pond,regular
673034663,highway,service,regular
673034663,service,driveway,regular
673034664,highway,service,regular
673034664,service,driveway,regular
673087290,highway,residential,regular
673087290,name,Burguess Road,regular
673087290,cfcc,A41,tiger
673087290,county,Wilson,tiger
673087290,name_base,Burguess,tiger
673087290,name_type,Rd,tiger
673087290,reviewed,no,tiger
673087291,access,private,regular
673087291,highway,service,regular
673087291,service,driveway,regular
673445991,highway,service,regular
673445992,building,retail,regular
673445993,building,commercial,regular
673445994,highway,service,regular
673445994,service,parking_aisle,regular
673445995,highway,service,regular
673445995,service,parking_aisle,regular
673445996,building,commercial,regular
673445997,amenity,parking,regular
673445998,building,commercial,regular
673445999,highway,residential,regular
673445999,name,North Greenwood Street,regular
673445999,cfcc,A41,tiger
673445999,county,Wilson,tiger
673445999,name_base,Greenwood,tiger
673445999,name_direction_prefix,N,tiger
673445999,name_type,St,tiger
673445999,reviewed,yes,tiger
673446000,bridge,yes,regular
673446000,highway,residential,regular
673446000,layer,1,regular
673446000,name,North Greenwood Street,regular
673446000,cfcc,A41,tiger
673446000,county,Wilson,tiger
673446000,name_base,Greenwood,tiger
673446000,name_direction_prefix,N,tiger
673446000,name_type,St,tiger
673446000,reviewed,yes,tiger
673446001,highway,service,regular
673446001,service,parking_aisle,regular
673446002,building,residential,regular
673446003,leisure,swimming_pool,regular
673446004,building,yes,regular
673446005,highway,path,regular
673446006,barrier,fence,regular
673446006,leisure,dog_park,regular
673446007,barrier,fence,regular
673446007,leisure,dog_park,regular
673446008,highway,primary,regular
673446008,lanes,4,regular
673446008,name,West Main Street,regular
673446008,ref,US 70 Business,regular
673446008,cfcc,A21,tiger
673446008,county,Wilson,tiger
673446008,name_base,Main,tiger
673446008,name_base_1,United States Highway 70,tiger
673446008,name_base_2,State Highway 24,tiger
673446008,name_direction_prefix,W,tiger
673446008,name_type,St,tiger
673446008,reviewed,yes,tiger
673446008,zip_left,37087,tiger
673446008,unsigned_ref,SR 24,regular
673446009,bridge,yes,regular
673446009,highway,primary,regular
673446009,lanes,4,regular
673446009,layer,1,regular
673446009,name,West Main Street,regular
673446009,ref,US 70 Business,regular
673446009,cfcc,A21,tiger
673446009,county,Wilson,tiger
673446009,name_base,Main,tiger
673446009,name_base_1,United States Highway 70,tiger
673446009,name_base_2,State Highway 24,tiger
673446009,name_direction_prefix,W,tiger
673446009,name_type,St,tiger
673446009,reviewed,yes,tiger
673446009,zip_left,37087,tiger
673446009,unsigned_ref,SR 24,regular
673447112,highway,service,regular
673460214,network,RTAMT,regular
673460214,public_transport,platform,regular
673460214,railway,platform,regular
673460214,train,yes,regular
673460215,amenity,parking,regular
673460216,highway,service,regular
673460217,cycleway,lane,regular
673460217,highway,residential,regular
673462560,units,396,building
673462560,landuse,residential,regular
673462560,name,Hamilton Station Apartments,regular
673462560,website,https://www.hamiltonstation.com/,regular
673462561,landuse,commercial,regular
673462562,landuse,construction,regular
673538889,highway,service,regular
673538890,highway,service,regular
673541748,highway,service,regular
673541749,highway,service,regular
673541750,highway,service,regular
673541751,highway,service,regular
673541752,highway,service,regular
673542812,access,private,regular
673542812,highway,service,regular
673542812,service,driveway,regular
673542813,access,private,regular
673542813,highway,service,regular
673542813,service,driveway,regular
673545110,highway,service,regular
673545111,access,private,regular
673545111,highway,service,regular
673545111,service,driveway,regular
673545112,access,private,regular
673545112,highway,service,regular
673545112,service,driveway,regular
673546609,access,private,regular
673546609,highway,service,regular
673546609,service,driveway,regular
673548010,access,private,regular
673548010,highway,service,regular
673548010,service,driveway,regular
673548011,access,private,regular
673548011,highway,service,regular
673548011,service,driveway,regular
673548012,access,private,regular
673548012,highway,service,regular
673548012,service,driveway,regular
673553038,highway,residential,regular
673553039,highway,residential,regular
673553040,highway,residential,regular
673553041,highway,residential,regular
673580752,access,private,regular
673580752,highway,service,regular
673580752,service,driveway,regular
673580753,access,private,regular
673580753,highway,service,regular
673580753,service,driveway,regular
673580754,access,private,regular
673580754,highway,service,regular
673580754,service,driveway,regular
673581361,access,private,regular
673581361,highway,service,regular
673581361,service,driveway,regular
673581362,access,private,regular
673581362,highway,service,regular
673581362,service,driveway,regular
673583060,access,private,regular
673583060,highway,service,regular
673583060,service,driveway,regular
673583319,access,private,regular
673583319,highway,service,regular
673583319,service,driveway,regular
673587132,access,private,regular
673587132,highway,service,regular
673587132,service,driveway,regular
673589334,access,private,regular
673589334,highway,service,regular
673589334,service,driveway,regular
673597389,access,private,regular
673597389,highway,service,regular
673597389,service,driveway,regular
673599885,access,private,regular
673599885,highway,service,regular
673599885,service,driveway,regular
673599886,access,private,regular
673599886,highway,service,regular
673599886,service,driveway,regular
673599887,access,private,regular
673599887,highway,service,regular
673599887,service,driveway,regular
673599888,access,private,regular
673599888,highway,service,regular
673599888,service,driveway,regular
673599938,access,private,regular
673599938,highway,service,regular
673599938,service,driveway,regular
673601908,highway,service,regular
673601908,service,driveway,regular
673601909,highway,residential,regular
673601909,lanes,2,regular
673601909,name,Chandler-Radford Road,regular
673601909,name_1,Chandler Road,regular
673601909,cfcc,A41,tiger
673601909,county,Wilson,tiger
673601909,name_base,Chandler-Radford,tiger
673601909,name_base_1,Chandler,tiger
673601909,name_type,Rd,tiger
673601909,name_type_1,Rd,tiger
673601909,reviewed,no,tiger
673601909,zip_left,37122,tiger
673601909,zip_right,37122,tiger
673602023,access,private,regular
673602023,highway,service,regular
673602023,service,driveway,regular
673602024,access,private,regular
673602024,highway,service,regular
673602024,service,driveway,regular
673602143,access,private,regular
673602143,highway,service,regular
673602143,service,driveway,regular
673602269,access,private,regular
673602269,highway,service,regular
673602269,service,driveway,regular
673602270,access,private,regular
673602270,highway,service,regular
673602270,service,driveway,regular
673602349,access,private,regular
673602349,highway,service,regular
673602349,service,driveway,regular
673602350,access,private,regular
673602350,highway,service,regular
673602350,service,driveway,regular
673602612,access,private,regular
673602612,highway,service,regular
673602612,service,driveway,regular
673602749,access,private,regular
673602749,highway,service,regular
673602749,service,driveway,regular
673604194,access,private,regular
673604194,highway,service,regular
673604194,service,driveway,regular
673604195,access,private,regular
673604195,highway,service,regular
673604195,service,driveway,regular
673604491,highway,service,regular
673604492,highway,service,regular
673604493,highway,service,regular
673604659,access,private,regular
673604659,highway,service,regular
673604659,service,driveway,regular
673604660,access,private,regular
673604660,highway,service,regular
673604660,service,driveway,regular
673606119,highway,service,regular
673606120,highway,service,regular
673606121,highway,service,regular
673606122,highway,service,regular
673606123,highway,service,regular
673606123,oneway,yes,regular
673606124,highway,service,regular
673606125,highway,service,regular
673606125,oneway,yes,regular
673606126,highway,service,regular
673606127,highway,service,regular
673606128,highway,service,regular
673608116,highway,service,regular
673608116,service,driveway,regular
673608386,access,private,regular
673608386,highway,service,regular
673608386,service,driveway,regular
673608862,highway,service,regular
673608956,access,private,regular
673608956,highway,service,regular
673608956,service,driveway,regular
673608957,access,private,regular
673608957,highway,service,regular
673608957,service,driveway,regular
673609209,access,private,regular
673609209,highway,service,regular
673609209,service,driveway,regular
673609535,access,private,regular
673609535,highway,service,regular
673609535,service,driveway,regular
673609553,access,private,regular
673609553,highway,service,regular
673609553,service,driveway,regular
673609554,access,private,regular
673609554,highway,service,regular
673609554,service,driveway,regular
673610376,access,private,regular
673610376,highway,service,regular
673610376,service,driveway,regular
673610650,access,private,regular
673610650,highway,service,regular
673610650,service,driveway,regular
673610651,access,private,regular
673610651,highway,service,regular
673610651,service,driveway,regular
673610652,access,private,regular
673610652,highway,service,regular
673610652,service,driveway,regular
673610653,access,private,regular
673610653,highway,service,regular
673610653,service,driveway,regular
673610784,access,private,regular
673610784,highway,service,regular
673610784,service,driveway,regular
673610785,access,private,regular
673610785,highway,service,regular
673610785,service,driveway,regular
673610786,access,private,regular
673610786,highway,service,regular
673610786,service,driveway,regular
673610982,access,private,regular
673610982,highway,service,regular
673610982,service,driveway,regular
673611154,access,yes,regular
673611154,highway,service,regular
673611156,access,private,regular
673611156,highway,service,regular
673611156,service,driveway,regular
673611405,highway,service,regular
673611406,highway,service,regular
673611407,highway,service,regular
673611542,access,private,regular
673611542,highway,service,regular
673611542,service,driveway,regular
673611863,access,private,regular
673611863,highway,service,regular
673611863,service,driveway,regular
673611961,access,private,regular
673611961,highway,service,regular
673611961,service,driveway,regular
673612248,access,private,regular
673612248,highway,service,regular
673612248,service,driveway,regular
673612249,access,private,regular
673612249,highway,service,regular
673612249,service,driveway,regular
673612694,highway,service,regular
673612695,highway,service,regular
673612696,highway,service,regular
673612696,oneway,yes,regular
673612697,highway,service,regular
673612697,oneway,no,regular
673612698,highway,service,regular
673612698,oneway,yes,regular
673612699,highway,service,regular
673612699,oneway,no,regular
673612700,highway,service,regular
673612700,oneway,yes,regular
673612701,access,private,regular
673612701,highway,service,regular
673612701,service,driveway,regular
673612728,access,private,regular
673612728,highway,service,regular
673612728,service,driveway,regular
673612813,access,private,regular
673612813,highway,service,regular
673612813,service,driveway,regular
673613815,highway,residential,regular
673613815,name,Corinth Road,regular
673613815,cfcc,A41,tiger
673613815,county,Rutherford,tiger
673613815,name_base,Corinth,tiger
673613815,name_type,Rd,tiger
673613815,reviewed,no,tiger
673613815,zip_left,37122,tiger
673613815,zip_left_1,37122,tiger
673613815,zip_left_2,37122,tiger
673613815,zip_right,37122,tiger
673614355,access,private,regular
673614355,highway,service,regular
673614355,service,driveway,regular
673614849,highway,service,regular
673614850,highway,service,regular
673614851,highway,service,regular
673614852,highway,service,regular
673614853,highway,service,regular
673614853,oneway,yes,regular
673614854,highway,service,regular
673614855,highway,service,regular
673615531,access,private,regular
673615531,highway,service,regular
673615531,service,driveway,regular
673616467,highway,service,regular
673616468,highway,service,regular
673616469,highway,service,regular
673616470,highway,service,regular
673616471,highway,service,regular
673616472,highway,service,regular
673616472,oneway,yes,regular
673617036,access,private,regular
673617036,highway,service,regular
673617036,service,driveway,regular
673617233,access,private,regular
673617233,highway,service,regular
673617233,service,driveway,regular
673617414,access,private,regular
673617414,highway,service,regular
673617414,service,driveway,regular
673618429,access,private,regular
673618429,highway,service,regular
673618429,service,driveway,regular
673618626,access,private,regular
673618626,highway,service,regular
673618626,service,driveway,regular
673618642,highway,residential,regular
673618642,name,Fredricksburg Road,regular
673618643,access,private,regular
673618643,highway,service,regular
673618643,service,driveway,regular
673618803,access,private,regular
673618803,highway,service,regular
673618803,service,driveway,regular
673618804,access,private,regular
673618804,highway,service,regular
673618804,service,driveway,regular
673619064,access,private,regular
673619064,highway,service,regular
673619064,service,driveway,regular
673619340,highway,service,regular
673619340,name,Cadogan Drive,regular
673619341,highway,service,regular
673619341,name,Cadogan Drive,regular
673624923,access,private,regular
673624923,highway,service,regular
673624923,service,driveway,regular
673625781,access,private,regular
673625781,highway,service,regular
673625781,service,driveway,regular
673625783,access,private,regular
673625783,highway,service,regular
673625783,service,driveway,regular
673627095,access,private,regular
673627095,highway,service,regular
673627095,service,driveway,regular
673627096,access,private,regular
673627096,highway,service,regular
673627096,service,driveway,regular
673627097,access,private,regular
673627097,highway,service,regular
673627097,service,driveway,regular
673627098,access,private,regular
673627098,highway,service,regular
673627098,service,driveway,regular
673627799,access,private,regular
673627799,highway,service,regular
673627799,oneway,yes,regular
673627808,access,private,regular
673627808,highway,service,regular
673627808,oneway,yes,regular
673627813,access,private,regular
673627813,highway,service,regular
673627813,oneway,no,regular
673627817,access,private,regular
673627817,highway,service,regular
673627817,oneway,no,regular
673627820,access,private,regular
673627820,highway,service,regular
673627822,access,private,regular
673627822,highway,service,regular
673627825,access,private,regular
673627825,highway,service,regular
673627828,access,private,regular
673627828,highway,service,regular
673627831,access,private,regular
673627831,highway,service,regular
673627831,oneway,yes,regular
673627834,access,private,regular
673627834,highway,service,regular
673627836,access,private,regular
673627836,highway,service,regular
673627839,access,private,regular
673627839,highway,service,regular
673627839,oneway,yes,regular
673627842,access,private,regular
673627842,highway,service,regular
673628994,access,private,regular
673628994,highway,service,regular
673628994,service,driveway,regular
673628996,access,private,regular
673628996,highway,service,regular
673628996,service,driveway,regular
673629681,access,private,regular
673629681,highway,service,regular
673629681,service,driveway,regular
673629767,access,private,regular
673629767,highway,service,regular
673629767,service,driveway,regular
673630261,highway,service,regular
673630261,surface,unpaved,regular
673630472,access,private,regular
673630472,highway,service,regular
673630472,service,driveway,regular
673630473,access,private,regular
673630473,highway,service,regular
673630473,service,driveway,regular
673630517,access,private,regular
673630517,highway,service,regular
673630517,service,driveway,regular
673630518,access,private,regular
673630518,highway,service,regular
673630518,service,driveway,regular
673630925,access,private,regular
673630925,highway,service,regular
673630925,service,driveway,regular
673631525,access,private,regular
673631525,highway,service,regular
673631525,service,driveway,regular
673631541,access,private,regular
673631541,highway,service,regular
673631541,service,driveway,regular
673631542,access,private,regular
673631542,highway,service,regular
673631542,service,driveway,regular
673631914,access,private,regular
673631914,highway,service,regular
673631914,service,driveway,regular
673632121,highway,service,regular
673633582,highway,service,regular
673633583,highway,service,regular
673633754,access,private,regular
673633754,highway,service,regular
673633754,service,driveway,regular
673633940,access,private,regular
673633940,highway,service,regular
673633940,service,driveway,regular
673633941,access,private,regular
673633941,highway,service,regular
673633941,service,driveway,regular
673634390,highway,residential,regular
673634390,name,Canterbury Circle,regular
673635948,highway,residential,regular
673635948,name,Breckenridge Drive,regular
673643915,access,private,regular
673643915,highway,service,regular
673643915,service,driveway,regular
673644079,access,private,regular
